issue_type,record_id,topic_label_id_candidates,topic_label_final_candidates,label_file_source,details
missing_topic_label,REC_003836,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000590,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012586,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009831,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004802,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002954,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010589,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001091,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000020,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002400,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001290,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001276,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000588,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003528,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_008602,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009311,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000131,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005241,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005714,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011598,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004358,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_008669,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001107,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003813,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004417,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012612,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012654,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002681,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_006084,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004758,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003670,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002327,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011244,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004951,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002382,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_006232,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_008309,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009855,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004124,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_008542,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_013367,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010814,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002025,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012254,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003562,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010224,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010914,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003164,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011863,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011216,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002488,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010053,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001300,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001474,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002957,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003360,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012515,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004886,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003512,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004150,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009837,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001693,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010455,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011549,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001408,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003041,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000031,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002285,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002187,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010005,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011485,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010735,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010235,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000999,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009426,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003067,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001654,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005475,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012089,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_006350,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010144,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010514,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000921,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001329,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000512,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_013290,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009386,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010166,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002376,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001588,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003751,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000657,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002585,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_013329,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_006000,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010464,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011202,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005898,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004964,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011284,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_008972,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004591,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010668,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002455,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002961,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012123,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002398,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009157,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012629,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004062,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012325,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002965,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_006227,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003166,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000109,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012163,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009137,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009335,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_008688,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005180,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004918,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002771,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011492,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001614,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002519,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001695,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010026,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012665,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_008311,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012707,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_006136,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003301,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009871,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_013231,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010212,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004546,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004674,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011522,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002080,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005953,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001523,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003193,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002733,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001834,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002936,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010857,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011954,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011233,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012001,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003532,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010818,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010336,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003363,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002558,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001796,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003566,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000955,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005186,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001126,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012494,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005189,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010921,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009427,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005447,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005994,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009510,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001168,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004034,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010385,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009550,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004878,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_008632,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003560,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010634,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002399,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000098,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_008553,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_008377,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009872,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005886,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005870,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002272,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005337,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
